,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
269,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:34:04.200000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
270,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:34:10.995000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
271,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:34:18.231000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
272,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:34:25.535000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
273,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:34:32.012000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
274,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:34:43.709000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:34:24.148000,161681079.2,0.0,0.0,1350103.86,1768276.52,243339.3307,51097.673189999994,4.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-70.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
275,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:35:14.788000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:35:12.267000,299068183.1,0.0,0.0,3561161.96,2962197.92,861893.4472,62731.24857999999,4.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-78.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
276,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:35:50.105000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:35:12.267000,299068183.1,0.0,0.0,3561161.96,2962197.92,861893.4472,62731.24857999999,4.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-78.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
277,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:36:00.771000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:35:12.267000,299068183.1,0.0,0.0,3561161.96,2962197.92,861893.4472,62731.24857999999,4.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-78.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
278,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:36:22.513000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:35:12.267000,299068183.1,0.0,0.0,3561161.96,2962197.92,861893.4472,62731.24857999999,4.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-78.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
279,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:36:41.837000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:35:12.267000,299068183.1,0.0,0.0,3561161.96,2962197.92,861893.4472,62731.24857999999,4.0,5.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-78.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
280,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:36:52.269000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
281,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:37:14.451000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
282,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:37:41.151000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
283,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:37:51.410000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
284,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:38:21.235000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
285,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:38:49.299000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
286,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:38:49.299000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:38:20.849000,367851130,0.0,0.0,5265576.64,1748774.4,,316369.9413,4.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
287,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:39:29.689000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
288,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:39:37.702000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
289,YOUTUBE___GENERAL___MOS,2,2019-07-14 11:40:07.443000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:40:17.536000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:40:17.536000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:40:38.232000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:40:47.806000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
294,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:41:05.855000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
295,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:41:17.876000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
296,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:41:24.385000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
297,YOUTUBE___GENERAL___MOS,5,2019-07-14 11:41:24.385000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
298,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:41:59.095000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
299,YOUTUBE___GENERAL___MOS,2,2019-07-14 11:42:04.116000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
300,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:42:10.745000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
301,YOUTUBE___GENERAL___MOS,3,2019-07-14 11:42:19.975000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
302,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:42:52.977000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:40:03.199000,1528949772,0.0,0.0,23584156.68,20554172.8,66774.61697999999,13902.47201,4.0,3.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
303,YOUTUBE___GENERAL___MOS,4,2019-07-14 11:42:59.216000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 11:45:46.900000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-61.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
304,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:14.613000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:14.613000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:20.243000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:25.805000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:31.232000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:37.471000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:43.540000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:51.589000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:58:56.660000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:01.782000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:08.613000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:13.735000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:21.484000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:29.865000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:34.858000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:42.714000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,YOUTUBE___GENERAL___MOS,1,2019-07-14 11:59:51.437000,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:03:17.494000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:01:57.037000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,13143.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
322,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:03:17.494000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:01:57.037000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,13143.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
323,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:03:31.894000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:01:57.037000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,13143.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
324,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:03:37.643000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:01:57.037000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,13143.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
325,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:03:50.494000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:01:57.037000,#NULL!,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2G,EDGE,13143.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
326,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:04:40.203000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
327,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:04:55.265000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
328,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:09.889000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
329,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:15.030000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
330,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:31.441000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
331,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:36.247000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
332,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:41.388000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
333,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:05:53.424000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
334,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:06:04.498000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
335,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:06:10.991000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
336,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:06:34.356000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
337,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:06:38.887000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
338,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:06:44.263000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
339,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:06:51.736000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
340,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:06:56.726000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
341,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:07:01.559000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
342,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:07:06.446000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
343,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:07:14.036000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
344,YOUTUBE___GENERAL___MOS,5,2019-07-14 12:07:26.077000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:05:55.420000,152497780,0.0,0.0,176978.7,1770909.8,1276214.741,603568.631,5.0,5.0,2G,EDGE,14446.0,11002.0,-1.0,63601.0,et,-75.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
345,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:07:57.084000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:09:49.101000,268708648.5,0.0,0.0,2480816.82,2022482.8,218102.1141,658670.7253,5.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
346,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:08:14.077000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:09:49.101000,268708648.5,0.0,0.0,2480816.82,2022482.8,218102.1141,658670.7253,5.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
347,YOUTUBE___GENERAL___MOS,4,2019-07-14 12:08:19.804000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-14 12:09:49.101000,268708648.5,0.0,0.0,2480816.82,2022482.8,218102.1141,658670.7253,5.0,4.0,3G,HSPAP,6719114.0,1103.0,-1.0,63601.0,et,-80.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
