,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
1367,2029,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:23:14.902000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:22:33.383000,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-66.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1368,2030,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:23:24.166000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:22:33.383000,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0,3G,HSPA,6742187.0,1103.0,-1.0,63601.0,et,-66.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1369,2034,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:27:42.472000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1370,2035,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:27:46.749000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1371,2038,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:28:39.182000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1372,2039,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:28:44.317000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1373,2040,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:28:49.086000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1374,2041,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:28:56.760000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1375,2042,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:01.985000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1376,2043,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:06.077000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1377,2044,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:35.747000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1378,2045,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:46.746000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1379,2046,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:50.916000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1380,2047,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:29:54.598000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1381,2048,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:30:02.155000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1382,2049,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:07.177000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1383,2050,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:10.863000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1384,2051,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:14.922000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1385,2052,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:29.700000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1386,2053,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:33.315000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1387,2054,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:39.807000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:27:59.571000,531676607.0,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0,3G,HSPA,6740446.0,1103.0,-1.0,63601.0,et,-65.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1388,2055,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:51.982000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1389,2056,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:30:56.613000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1390,2057,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:31:20.317000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1391,2058,YOUTUBE___GENERAL___MOS,3,2019-08-06 12:31:52.658000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1392,2059,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:32:01.689000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1393,2060,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:32:07.012000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1394,2061,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:32:12.307000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1395,2063,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:33:38.936000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1396,2064,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:32:12.307000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:33:38.297000,180170373.0,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0,3G,HSPAP,6719117.0,1103.0,-1.0,63601.0,et,-63.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1397,2065,YOUTUBE___GENERAL___MOS,4,2019-08-06 12:34:19.990000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:34:15.115000,256784093.2,0.0,0.0,372895.2,2432302.5,1350784.185,976053.4844,4.0,4.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1398,2066,YOUTUBE___GENERAL___MOS,5,2019-08-06 12:35:20.512000,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,2019-08-06 12:34:15.115000,256784093.2,0.0,0.0,372895.2,2432302.5,1350784.185,976053.4844,4.0,4.0,2G,EDGE,14442.0,11002.0,-1.0,63601.0,et,-73.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1399,2071,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:10.482000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:05.282000,3156560625.0,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0,3G,HSPAP,6649724.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1400,2072,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:15.621000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:05.282000,3156560625.0,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0,3G,HSPAP,6649724.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1401,2073,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:20.392000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:05.282000,3156560625.0,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0,3G,HSPAP,6649724.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1402,2074,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:24.819000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:05.282000,3156560625.0,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0,3G,HSPAP,6649724.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1403,2075,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:28.725000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:05.282000,3156560625.0,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0,3G,HSPAP,6649724.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1404,2076,YOUTUBE___GENERAL___MOS,1,2019-08-07 10:27:32.899000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1405,2077,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:27:38.434000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1406,2078,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:27:42.841000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1407,2079,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:27:49.418000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1408,2080,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:27:54.371000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1409,2081,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:28:01.100000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1410,2082,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:29:49.137000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1411,2083,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:29:58.790000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1412,2084,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:04.538000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1413,2085,YOUTUBE___GENERAL___MOS,5,2019-08-07 10:30:09.982000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:27:53.154000,1007626199.0,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0,3G,HSPAP,6649721.0,1101.0,-1.0,63601.0,et,-85.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1414,2086,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:15.333000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1415,2087,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:39.180000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1416,2088,YOUTUBE___GENERAL___MOS,3,2019-08-07 10:30:42.934000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1417,2089,YOUTUBE___GENERAL___MOS,3,2019-08-07 10:30:42.934000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1418,2090,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:46.433000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1419,2091,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:49.612000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1420,2092,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:52.807000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1421,2093,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:56.205000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1422,2094,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:30:59.587000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1423,2095,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:03.577000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1424,2096,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:07.516000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1425,2097,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:10.728000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1426,2098,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:13.957000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1427,2099,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:17.271000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1428,2100,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:25.403000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1429,2101,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:30.273000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1430,2102,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:35.785000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
1431,2103,YOUTUBE___GENERAL___MOS,4,2019-08-07 10:31:39.554000,ea8e3817-6329-408e-8b03-71e7dac3e412,2019-08-07 10:32:31.975000,907181927.0,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0,3G,HSPAP,6649718.0,1101.0,-1.0,63601.0,et,-88.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
